"POLY_ID","raster_num_fields","raster_num_cells_populated","raster_prop_fields","raster_year","raster_type","job","batch","scenario","simKey","year_standardised"
"NGA",584110.75,11215,0.0103770705670644,2052,"INFECTIOUS","job1850","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1850-0",1
"NGA",135.036163330078,62,2.39899675871716e-06,2041,"INFECTIOUS","job1881","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1881-0",1
"NGA",5582573.5,32319,0.0991776973036766,2043,"INFECTIOUS","job1885","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1885-0",1
"NGA",20.1394844055176,12,3.57789769937205e-07,2048,"INFECTIOUS","job196","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job196-0",1
"NGA",1470032.75,18154,0.0261159952674141,2043,"INFECTIOUS","job197","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job197-0",1
"NGA",18482.779296875,578,0.000328357430571425,2053,"INFECTIOUS","job2003","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2003-0",1
"NGA",2051972.375,17617,0.0364544945235842,2041,"INFECTIOUS","job2033","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2033-0",1
"NGA",2072027.875,24569,0.0368107922612269,2048,"INFECTIOUS","job2051","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2051-0",1
"NGA",676153.6875,11923,0.0120122674156712,2048,"INFECTIOUS","job2096","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2096-0",1
"NGA",12498197,96043,0.222037810860478,2047,"INFECTIOUS","job2125","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2125-0",1
"NGA",8797596,57001,0.156294460446967,2044,"INFECTIOUS","job2132","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2132-0",1
"NGA",7146.923828125,562,0.000126969299746473,2038,"INFECTIOUS","job2172","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2172-0",1
"NGA",66547.078125,2039,0.00118224793112448,2031,"INFECTIOUS","job2173","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2173-0",1
"NGA",17562766,97430,0.312012853957642,2052,"INFECTIOUS","job2175","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2175-0",1
"NGA",49304.4375,2720,0.00087592229248805,2046,"INFECTIOUS","job227","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job227-0",1
"NGA",1777238.25,29394,0.0315736814204087,2038,"INFECTIOUS","job2354","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2354-0",1
"NGA",24255.697265625,1375,0.000430916709166439,2040,"INFECTIOUS","job2359","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2359-0",1
"NGA",122909.5546875,3755,0.0021835604332888,2045,"INFECTIOUS","job2396","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2396-0",1
"NGA",5330.537109375,325,9.47001227838037e-05,2041,"INFECTIOUS","job2453","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2453-0",1
"NGA",9583161,71393,0.170250484094907,2048,"INFECTIOUS","job2490","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2490-0",1
"NGA",651.239440917969,95,1.1569651191082e-05,2044,"INFECTIOUS","job2520","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2520-0",1
"NGA",21482594,139221,0.381650900795086,2045,"INFECTIOUS","job2530","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2530-0",1
"NGA",3896204.25,33710,0.0692183570426432,2041,"INFECTIOUS","job2551","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2551-0",1
"NGA",6529599,50540,0.116002161572327,2036,"INFECTIOUS","job2587","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2587-0",1
"NGA",279.771881103516,82,4.97031179941736e-06,2044,"INFECTIOUS","job2600","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2600-0",1
"NGA",1343442,16272,0.0238670362371487,2044,"INFECTIOUS","job2611","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2611-0",1
"NGA",253603.453125,5384,0.00450541430564208,2046,"INFECTIOUS","job2687","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2687-0",1
"NGA",7339.41455078125,641,0.000130389010499115,2032,"INFECTIOUS","job2810","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2810-0",1
"NGA",26026.08203125,1300,0.000462368634411346,2046,"INFECTIOUS","job2825","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2825-0",1
"NGA",13290280,87135,0.236109630606943,2053,"INFECTIOUS","job2861","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2861-0",1
"NGA",6764759.5,44703,0.120179925982734,2049,"INFECTIOUS","job2871","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2871-0",1
"NGA",4062584.25,27256,0.0721741954704553,2039,"INFECTIOUS","job292","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job292-0",1
"NGA",12077766,80646,0.214568607193911,2035,"INFECTIOUS","job2928","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2928-0",1
"NGA",2896.73071289062,257,5.14621225879659e-05,2037,"INFECTIOUS","job2954","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2954-0",1
"NGA",667537.8125,14228,0.011859201335528,2043,"INFECTIOUS","job2964","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2964-0",1
"NGA",993300.3125,15008,0.0176465634934806,2044,"INFECTIOUS","job3009","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3009-0",1
"NGA",7024327,55054,0.124791295084255,2050,"INFECTIOUS","job3016","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3016-0",1
"NGA",900.330871582031,90,1.59949067674466e-05,2044,"INFECTIOUS","job3063","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3063-0",1
"NGA",17001.580078125,775,0.000302043056427739,2043,"INFECTIOUS","job3109","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3109-0",1
"NGA",16479.75390625,1242,0.000292772507975604,2047,"INFECTIOUS","job3183","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3183-0",1
"NGA",1184232.5,16203,0.0210385859536245,2043,"INFECTIOUS","job3210","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3210-0",1
"NGA",27430.74609375,616,0.000487323316549248,2050,"INFECTIOUS","job3226","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3226-0",1
"NGA",95216.765625,3258,0.00169158176948165,2049,"INFECTIOUS","job323","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job323-0",1
"NGA",12356398,66396,0.219518668335984,2054,"INFECTIOUS","job3328","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3328-0",1
"NGA",72125.6328125,1992,0.00128135423186354,2033,"INFECTIOUS","job3398","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3398-0",1
"NGA",124.304244995117,30,2.20833792581285e-06,2052,"INFECTIOUS","job3461","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3461-0",1
"NGA",1466.88952636719,165,2.60601540533194e-05,2047,"INFECTIOUS","job353","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job353-0",1
"NGA",2.00384283065796,2,3.55994448981527e-08,2037,"INFECTIOUS","job3591","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3591-0",1
"NGA",3764257,49555,0.066874236643592,2038,"INFECTIOUS","job3601","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3601-0",1
"NGA",151497.25,2550,0.00269143763227469,2034,"INFECTIOUS","job362","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job362-0",1
"NGA",180246.46875,3462,0.00320218439000294,2046,"INFECTIOUS","job3656","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3656-0",1
"NGA",84649.0234375,2515,0.0015038396222703,2051,"INFECTIOUS","job3662","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3662-0",1
"NGA",1090130.875,23763,0.0193668153123541,2047,"INFECTIOUS","job3748","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3748-0",1
"NGA",13583.6748046875,686,0.000241321961645624,2052,"INFECTIOUS","job3859","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3859-0",1
"NGA",1347454.75,25390,0.0239383250978964,2036,"INFECTIOUS","job386","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job386-0",1
"NGA",271931.40625,5002,0.00483102115832879,2044,"INFECTIOUS","job3991","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3991-0",1
"NGA",5191173,32780,0.0922242375214618,2053,"INFECTIOUS","job4046","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4046-0",1
"NGA",6244416,29247,0.110935718067346,2054,"INFECTIOUS","job4104","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4104-0",1
"NGA",278.391204833984,48,4.94578327451143e-06,2048,"INFECTIOUS","job4106","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4106-0",1
"NGA",104583.40625,2882,0.00185798564193556,2041,"INFECTIOUS","job4131","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4131-0",1
"NGA",238124.609375,3435,0.00423042355450402,2042,"INFECTIOUS","job4169","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4169-0",1
"NGA",5740911,58345,0.101990655995008,2039,"INFECTIOUS","job421","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job421-0",1
"NGA",998266.5625,19870,0.0177347918417924,2044,"INFECTIOUS","job4214","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4214-0",1
"NGA",4607519,28176,0.081855281386432,2047,"INFECTIOUS","job4216","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4216-0",1
"NGA",28213.513671875,1204,0.000501229642354437,2047,"INFECTIOUS","job4267","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4267-0",1
"NGA",34351.80078125,1427,0.000610279918342143,2043,"INFECTIOUS","job4358","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4358-0",1
"NGA",235888.109375,8084,0.004190690818335,2048,"INFECTIOUS","job4362","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4362-0",1
"NGA",11653469,65476,0.207030721766543,2054,"INFECTIOUS","job4372","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4372-0",1
"NGA",5970248.5,40043,0.106064971390118,2037,"INFECTIOUS","job4390","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4390-0",1
"NGA",5951.61767578125,301,0.000105733983854551,2044,"INFECTIOUS","job4461","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4461-0",1
"NGA",557428.125,13485,0.00990303806117483,2043,"INFECTIOUS","job4523","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4523-0",1
"NGA",8820344,54760,0.156698592028623,2048,"INFECTIOUS","job4531","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4531-0",1
"NGA",61630.4609375,2617,0.0010949013388799,2038,"INFECTIOUS","job4542","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4542-0",1
"NGA",1804403.75,20573,0.032056292484303,2053,"INFECTIOUS","job4572","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4572-0",1
"NGA",6503351.5,37844,0.115535859317645,2045,"INFECTIOUS","job4671","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4671-0",1
"NGA",6095.36328125,658,0.000108287708968589,2042,"INFECTIOUS","job4702","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4702-0",1
"NGA",4040853.5,34987,0.0717881359325591,2048,"INFECTIOUS","job4711","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4711-0",1
"NGA",268154.0625,3688,0.00476391442788459,2043,"INFECTIOUS","job4732","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4732-0",1
"NGA",4112148.5,28982,0.0730547334846138,2040,"INFECTIOUS","job4771","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4771-0",1
"NGA",61198.99609375,2463,0.00108723611249808,2039,"INFECTIOUS","job4854","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4854-0",1
"NGA",4.03622102737427,4,7.17058373353543e-08,2053,"INFECTIOUS","job4869","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job4869-0",1
"NGA",1938438.25,16480,0.0344374941056071,2047,"INFECTIOUS","job497","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job497-0",1
"NGA",502885.25,4924,0.00893405184956073,2043,"INFECTIOUS","job5034","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5034-0",1
"NGA",2682123.75,28263,0.0476495038369852,2041,"INFECTIOUS","job5040","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5040-0",1
"NGA",3467773,29392,0.0616070242356616,2053,"INFECTIOUS","job5080","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5080-0",1
"NGA",73667.9375,2571,0.00130875418055153,2036,"INFECTIOUS","job5089","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5089-0",1
"NGA",26797.27734375,819,0.000476069372120422,2043,"INFECTIOUS","job5221","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5221-0",1
"NGA",849833.625,17867,0.0150977935209874,2035,"INFECTIOUS","job5224","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5224-0",1
"NGA",7188577,49396,0.127709292810954,2039,"INFECTIOUS","job5252","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5252-0",1
"NGA",919379.375,15994,0.0163333146193227,2044,"INFECTIOUS","job5289","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5289-0",1
"NGA",23446.51171875,903,0.000416541052629095,2035,"INFECTIOUS","job5316","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5316-0",1
"NGA",75645.078125,3792,0.0013438792450819,2052,"INFECTIOUS","job533","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job533-0",1
"NGA",11973255,72256,0.212711907891536,2048,"INFECTIOUS","job5367","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5367-0",1
"NGA",718546.75,8532,0.0127654050717005,2050,"INFECTIOUS","job54","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job54-0",1
"NGA",629403.9375,9181,0.0111817306471858,2039,"INFECTIOUS","job5441","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5441-0",1
"NGA",1013263.3125,19946,0.0180012179142909,2043,"INFECTIOUS","job5459","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5459-0",1
"NGA",287439.40625,6629,0.00510652988737381,2039,"INFECTIOUS","job5540","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5540-0",1
"NGA",5110264.5,32007,0.0907868504951568,2043,"INFECTIOUS","job5591","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5591-0",1
"NGA",7077986,44339,0.125744578737326,2045,"INFECTIOUS","job5622","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5622-0",1
"NGA",192245.234375,3676,0.00341534950913196,2048,"INFECTIOUS","job5641","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5641-0",1
"NGA",17919.685546875,251,0.000318353739354267,2052,"INFECTIOUS","job5745","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5745-0",1
"NGA",8890609,66592,0.157946891025679,2038,"INFECTIOUS","job5789","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5789-0",1
"NGA",11750689,80163,0.208757892171351,2038,"INFECTIOUS","job5845","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5845-0",1
"NGA",86844.875,4211,0.00154285021507117,2033,"INFECTIOUS","job5879","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5879-0",1
"NGA",1283289.125,14404,0.0227983850803487,2044,"INFECTIOUS","job5991","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job5991-0",1
"NGA",471575.59375,10735,0.00837781741570246,2040,"INFECTIOUS","job600","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job600-0",1
"NGA",11901759,65879,0.211441739456419,2045,"INFECTIOUS","job6000","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job6000-0",1
"NGA",9949779,47908,0.176763668207947,2036,"INFECTIOUS","job6007","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job6007-0",1
"NGA",37946.90625,1218,0.000674149078677333,2041,"INFECTIOUS","job6029","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job6029-0",1
"NGA",12299928,67831,0.218515445616796,2047,"INFECTIOUS","job6042","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job6042-0",1
"NGA",81773.4296875,2656,0.00145275301024346,2044,"INFECTIOUS","job6106","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job6106-0",1
"NGA",2000.75109863281,322,3.55445184627132e-05,2042,"INFECTIOUS","job6207","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job6207-0",1
